time,disk_0,disk_1,disk_2,disk_3,disk_4,disk_5,disk_6,disk_7,disk_8,disk_9,disk_10,disk_11,disk_12,disk_13,disk_14,disk_15,disk_16,disk_17,disk_18,disk_19,disk_20,disk_21,disk_22,disk_23,disk_24,disk_25,disk_26,disk_27,disk_28,disk_29,disk_30,disk_31,disk_32,disk_33,disk_34,disk_35,disk_36,disk_37,disk_38,disk_39,disk_40,disk_41,disk_42,disk_43,disk_44,disk_45,disk_46,disk_47,disk_48,disk_49,disk_50,disk_51,disk_52,disk_53,disk_54,disk_55,disk_56,disk_57,disk_58,disk_59,disk_60,disk_61,disk_62,disk_63,disk_64,disk_65,disk_66,disk_67,disk_68,disk_69,opened, ,tasks_0,tasks_1,tasks_2,tasks_3,tasks_4,tasks_5,tasks_6,tasks_7,tasks_8,tasks_9,tasks_10,tasks_11,tasks_12,tasks_13,tasks_14,tasks_15,tasks_16,tasks_17,tasks_18,tasks_19,tasks_20,tasks_21,tasks_22,tasks_23,tasks_24,tasks_25,tasks_26,tasks_27,tasks_28,tasks_29,tasks_30,tasks_31,tasks_32,tasks_33,tasks_34,tasks_35,tasks_36,tasks_37,tasks_38,tasks_39,tasks_40,tasks_41,tasks_42,tasks_43,tasks_44,tasks_45,tasks_46,tasks_47,tasks_48,tasks_49,tasks_50,tasks_51,tasks_52,tasks_53,tasks_54,tasks_55,tasks_56,tasks_57,tasks_58,tasks_59,tasks_60,tasks_61,tasks_62,tasks_63,tasks_64,tasks_65,tasks_66,tasks_67,tasks_68,tasks_69
  463, 6,-9,20,-9, 6,-9,-9,-9,-9,-9,-9,-9,-9,20,-9, 2,-9, 6,20,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14, 6,-9,-9, 6,-9,-9, 5,-9,-9, 1,-9,-9,-9,-9,-9, 6, 5,15, 6, 6,11, 6,-9, 2,-9, 0, 6, 6,20, 2,20, 6, 5,15,-9,-9,-9,30, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
  464, 7,-9,-9,-9, 7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 3,-9, 7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15, 7,-9,-9, 7,-9,-9, 6,-9,-9, 2,-9,-9,-9,-9,-9, 7, 6,16, 7, 7,12, 7,-9, 3,-9, 0, 7, 7,-9, 3,-9, 7, 6,16,-9,-9,-9,24, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
  465, 8,-9,-9,-9, 8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 4,-9, 8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16, 8,-9,-9, 8,-9,-9, 7,-9,-9, 3,-9,-9,-9,-9,-9, 8, 7,17, 8, 8,13, 8,-9, 4,-9, 0, 8, 8,-9, 4,-9, 8, 7,17,-9,-9,-9,24, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  466, 9,-9,-9,-9, 9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 5,-9, 9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17, 9,-9,-9, 9,-9,-9, 8,-9,-9, 4,-9,-9,-9,-9,-9, 9, 8,18, 9, 9,14, 9,-9, 5,-9, 1, 9, 9,-9, 5,-9, 9, 8,18,-9,-9,-9,24, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  467,10,-9,-9,-9,10,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 6,-9,10,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18,10,-9,-9,10,-9,-9, 9,-9,-9, 5,-9,-9,-9,-9,-9,10, 9,19,10,10,15,10,-9, 6,-9, 2,10,10,-9, 6,-9,10, 9,19,-9,-9,-9,24, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  468,11,-9,-9,-9,11,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 7,-9,11,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19,11,-9,-9,11,-9,-9,10,-9,-9, 6,-9,-9,-9,-9,-9,11,10,20,11,11,16,11,-9, 7,-9, 3,11,11,-9, 7,-9,11,10,20,-9,-9,-9,24, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  469,12,-9,-9,-9,12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 8,-9,12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,12,-9,-9,12,-9,-9,11,-9,-9, 7,-9,-9,-9,-9,-9,12,11,-9,12,12,17,12,-9, 8,-9, 4,12,12,-9, 8,-9,12,11,-9,-9,-9,-9,22, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  470,13,-9,-9,-9,13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 9,-9,13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13,-9,-9,13,-9,-9,12,-9,-9, 8,-9,-9,-9,-9,-9,13,12,-9,13,13,18,13,-9, 9,-9, 5,13,13,-9, 9,-9,13,12,-9,-9,-9,-9,21, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  471,14,-9,-9,-9,14,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,10,-9,14,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14,-9,-9,14,-9,-9,13,-9,-9, 9,-9,-9,-9,-9,-9,14,13,-9,14,14,19,14,-9,10,-9, 6,14,14,-9,10,-9,14,13,-9,-9,-9,-9,21, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  472,15,-9,-9,-9,15,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,11,-9,15,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15,-9,-9,15,-9,-9,14,-9,-9,10,-9,-9,-9,-9,-9,15,14,-9,15,15,20,15,-9,11,-9, 7,15,15,-9,11,-9,15,14,-9,-9,-9,-9,21, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  473,16,-9,-9,-9,16,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,12,-9,16,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16,-9,-9,16,-9,-9,15,-9,-9,11,-9,-9,-9,-9,-9,16,15,-9,16,16,-9,16,-9,12,-9, 8,16,16,-9,12,-9,16,15,-9,-9,-9,-9,20, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  474,17,-9,-9,-9,17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13,-9,17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17,-9,-9,17,-9,-9,16,-9,-9,12,-9,-9,-9,-9,-9,17,16,-9,17,17,-9,17,-9,13,-9, 9,17,17,-9,13,-9,17,16,-9,-9,-9,-9,20, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  475,18,-9,-9,-9,18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14,-9,18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18,-9,-9,18,-9,-9,17,-9,-9,13,-9,-9,-9,-9,-9,18,17,-9,18,18,-9,18,-9,14,-9,10,18,18,-9,14,-9,18,17,-9,-9,-9,-9,20, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  476,19,-9,-9,-9,19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,15,-9,19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19,-9,-9,19,-9,-9,18,-9,-9,14,-9,-9,-9,-9,-9,19,18,-9,19,19,-9,19,-9,15,-9,11,19,19,-9,15,-9,19,18,-9,-9,-9,-9,20, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  477,20,-9,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,-9,-9,20,-9,-9,19,-9,-9,15,-9,-9,-9,-9,-9,20,19,-9,20,20,-9,20,-9,16,-9,12,20,20,-9,16,-9,20,19,-9,-9,-9,-9,20, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  478,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,-9,-9,16,-9,-9,-9,-9,-9,-9,20,-9,-9,-9,-9,-9,-9,17,-9,13,-9,-9,-9,17,-9,-9,20,-9,-9,-9,-9, 8, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  479,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18,-9,14,-9,-9,-9,18,-9,-9,-9,-9,-9,-9,-9, 5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  480,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19,-9,15,-9,-9,-9,19,-9,-9,-9,-9,-9,-9,-9, 5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  481,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,-9,16,-9,-9,-9,20,-9,-9,-9,-9,-9,-9,-9, 5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  482,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  483,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9, 1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  484,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,19,-9,-9,-9,-9,-9,-9,-9,-8,-8,-9,-9, 1, ,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
  485,-9,-9,-9,-9,-9,-9,-9,-9,-7,-9,-9,-9,-9,-9,-9,-9,-7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-7,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,-7,-7,-9,-9, 1, ,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
  486,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-6,-6,-9,-9, 0, ,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
  487,-9,-9,-9,-9,-9,-9,-9,-9,-5,-9,-9,-9,-9,-9,-9,-9,-5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-5,-5,-9,-9, 0, ,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
  488,-9,-9,-9,-9,-9,-9,-9,-9,-4,-9,-9,-9,-9,-9,-9,-9,-4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-4,-4,-9,-9, 0, ,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
  489,-9,-9,-8,-9,-9,-9,-8,-9,-3,-9,-9,-8,-8,-9,-9,-9,-3,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-3,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-3,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9,-3,-3,-9,-9, 0, ,0,0,1,0,0,0,1,0,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
  490,-9,-9,-7,-9,-9,-9,-7,-9,-2,-9,-9,-7,-7,-9,-9,-9,-2,-9,-9,-9,-9,-9,-9,-9,-7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-2,-9,-9,-9,-9,-9,-9,-9,-7,-9,-9,-9,-9,-9,-2,-9,-9,-9,-9,-9,-9,-9,-9,-7,-9,-9,-9,-9,-9,-9,-9,-9,-2,-2,-9,-9, 0, ,0,0,1,0,0,0,1,0,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
  491,-9,-9,-6,-9,-9,-9,-6,-9,-1,-9,-9,-6,-6,-9,-9,-9,-1,-9,-9,-9,-9,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-1,-9,-9,-9,-9,-9,-9,-9,-6,-9,-9,-9,-9,-9,-1,-9,-9,-9,-9,-9,-9,-9,-9,-6,-9,-9,-9,-9,-9,-9,-9,-9,-1,-1,-9,-9, 0, ,0,0,1,0,0,0,1,0,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
  492,-9,-9,-5,-9,-9,-9,-5,-9, 0,-9,-9,-5,-5,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-5,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-5,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-5,-9,-9,-9,-9,-9,-9,-9,-9, 0, 0,-9,-9, 6, ,0,0,1,0,0,0,1,0,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
  493,-9,-9,-4,-9,-9,-9,-4,-9, 0,-9,-9,-4,-4,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-4,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-4,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-4,-9,-9,-9,-9,-9,-9,-9,-9, 0, 0,-9,-9, 6, ,0,0,1,0,0,0,1,0,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
  494,-9,-9,-3,-9,-9,-9,-3,-9, 0,-9,-9,-3,-3,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-3,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-3,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-3,-9,-9,-9,-9,-9,-9,-9,-9, 0, 0,-9,-9, 6, ,0,0,1,0,0,0,1,0,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
  495,-9,-9,-2,-9,-9,-9,-2,-9, 0,-9,-9,-2,-2,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-2,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-2,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-2,-9,-9,-9,-9,-9,-9,-9,-9, 0, 0,-9,-9, 6, ,0,0,1,0,0,0,1,0,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0
  496,-9,-9,-1,-9,-9,-9,-1,-9, 0,-9,-9,-1,-1,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-1,-9,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-1,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-1,-9,-9,-9,-9,-9,-9,-9,-9, 0, 0,-9,-9, 6, ,0,0,1,0,0,0,1,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
  497,-9,-9, 0,-9,-9,-9, 0,-9, 0,-9,-9, 0, 0,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9, 1,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9, 1,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9, 1, 0,-9,-9,13, ,0,0,1,0,0,0,1,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
  498,-9,-9, 0,-9,-9,-9, 0,-9, 0,-9,-9, 0, 0,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9, 2,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9, 2,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9, 2, 0,-9,-9,13, ,0,0,1,0,0,0,1,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
  499,-9,-9, 0,-9,-9,-9, 0,-9, 0,-9,-9, 0, 0,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9,-9, 3,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9, 3,-9,-9,-9,-9,-9,-9,-9,-9, 0,-9,-9,-9,-9,-9,-9,-9,-9, 3, 0,-9,-9,13, ,0,0,1,0,0,0,1,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
